'ID';'НАЗВАНИЕ';'СТУДИЯ';'ГОД ПРОИЗВОДСТВА';'РЕЖИССЁР';'СЦЕНАРИСТ';'ОПЕРАТОР';'ВОЗРАСТНАЯ КАТЕГОРИЯ';'ЖАНР';'СТРАНА';'КАТЕГОРИЯ';'ЦЕНА';'СЕБЕСТОИМОСТЬ';'СТАТУС'
'2166138';'Здрасьте, я ваш папа!';'ООО "Вайпер Групп Продакшн", ООО Светолайн"';'2013';'В.Чубриков';'О.Елагина';'Д.Шлыков';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Кино';'528.0';'440.0';'o'
'2166139';'Гвоздь';'ООО "Продюсерский центр "Кутузов"';'2014';'Э.Ишмухамедов';'Е.Морозова-Булычева, Н.Аверина, О.Агишев';'В.Панков';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'737.0';'566.0';'o'
'2166140';'Отец Дмитрий Григорьев. Последняя литургия. Из цикла "Русские без России. История и судьбы"';'АНО "Дирекция президентских программ"';'2012';'И.Бахтина';'И.Бахтина';'Ю.Ермолин, П.Власов, Ю.Кияшко, В.Вазин';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'430.0';'358.0';'o'
'2166141';'Выстрел .';'ИП Яковлев Сергей Александрович';'2014';'С.Яковлев';'С.Яковлев';'М.Горобчук';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'520.0';'371.0';'e'
'2166142';'Реконструкция - Страхов';'Федеральное государственное бюджетное образовательное учреждение высшего и послевузовского профессионального образования "Всероссийский Государственный Университет им. С.А.Герасимова"';'2013';'Е.Ховаев';'Е.Ховаев';'С.Макарова';'«6+» для детей старше шести лет';'Научно-популярный';'Россия';'Видео';'650.0';'542.0';'e'
'2166143';'Часовщик.';'Гатин Марат Фаридович';'2014';'М.Гатин';'М.Гатин';'М.Гатин';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'510.0';'364.0';'e'
'2166144';'Семён';'Брынцев Александр Витальевич';'2013';'А.Брынцев';'А.Брынцев';'Н.Гиляров';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'440.0';'314.0';'o'
'2166145';'Человек закрытой долины';'АНО "Киностудия "Гранат"';'2014';'В.Косыгин';'В.Косыгин';'В.Косыгин';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'400.0';'333.0';'o'
'2166146';'Смайлик';'ООО "Продюсерская кинокомпания "Киномир"';'2014';'Т.Аленикова';'Т.Аленикова';'А.Баразнаускас';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Кино';'540.0';'450.0';'e'
'2166147';'Переходный период';'Федеральное государственное бюджетное образовательное учреждение высшего и послевузовского профессионального образования "Всероссийский Государственный Университет им. С.А.Герасимова"';'2013';'А.Тайшихин';'А.Тайшихин';'Е.Щипанская';'«12+» для детей старше 12 лет';'Научно-популярный';'Россия';'Видео';'780.0';'650.0';'o'
'2166148';'Братья-.';'ООО "ПЦ "ИМАН"';'2014';'А.Сенчукова';'А.Сенчукова';'Н.Морозов';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'468.0';'360.0';'o'
'2166149';'Великие реки Сибири. Бирюса. Великие реки Сибири. Иртыш';'ЗАО "Кинокомпания "СНЕГА"';'2014';'А.Титов, П.Фаттахутдинов, С.Боброва';'А.Титов, П.Фаттахутдинов, С.Боброва';'О.Верниченко, А.Алексеев';'«12+» для детей старше 12 лет';'Документальный';'Россия';'Видео';'444.0';'316.8';'o'
'2166150';'Голод._';'Галеев Тимур Наилевич';'2014';'Т.Галеев';'Т.Галеев';'С.Давидяк, А.Каллистова';'«16+» для детей старше 16 лет';'Художественный';'Россия';'Видео';'704.0';'541.2';'o'
'2166151';'Девушка с флагом';'Майоров Дмитрий Александрович';'2014';'Д.Майоров';'Д.Майоров';'С.Левин';'«18+» запрещено для детей';'Художественный';'Россия';'Видео';'610.0';'508.0';'o'
'2166152';'Мы летим';'АНО "Анимационная Студия "Да"';'2013';'М.Сафронов';'М.Сафронов';'А.Дроздов';'«0+» для любой зрительской аудитории';'Прочие';'Россия';'Видео';'420.0';'350.0';'o'
'2166153';'Личность #74';'ООО "Студия Д.Куповых"';'2013';'И.Рено';'А.Чубарьян';'Д.Швецов';'«12+» для детей старше 12 лет';'Художественный';'Россия';'Видео';'610.0';'508.0';'o'
'2166154';'Малыши и Летающие звери';'АНО "Анимационная Студия "Да"';'2014';'М.Сафронов, Г.Лютикова, А.Александров';'М.Сафронов, М.Большакова, М.Дубровина';'';'«6+» для детей старше шести лет';'Анимационный';'Россия';'Видео';'580.0';'483.0';'o'
'2166155';'Кинематик шортс - 5: Без голоса; Мой личный лось; Голод; Лунная серенада; Лейди; Личный подход';'Гонелла Продакшнз, Орижин филмз, Артс + Лэйбор, Сине Кри де Кер';'2012-2014';'Дастин Гай Дэфа, Бенуа де Клерк, Александр Мермаз, Симон Меза Сото, Лоран Фироде, Леонид Шмельков';'Дастин Гай Дэфа, Бенуа де Клерк, Александр Мермаз, Симон Меза Сото, Леонид Шмельков';'Филип ван Вольсем, Адам Гинзберг, Хуан Сармиенто Г., Люк Эвену';'«16+» для детей старше 16 лет';'Художественный';'Франция|США|Великобритания|Колумбия|Бельгия|Россия';'Кино';'550.0';'423.0';'o'
'2166156';'Великая мистификация хип-хопа';'Би-Би-Си Скотланд, И Эм Медиа, Глиммер Филмз, Мэт Филм Продакшн';'2013';'Джини Финли';'';'Роджер Нотт-Фэйл';'«18+» запрещено для детей';'Прочие';'Великобритания';'Кино';'520.0';'372.0';'o'
'2166157';'Привратники';'Мак Гафф Лайн, Кайнефил, Дрор Мор Продакшнз, Ле Фильм де Пуассон';'2012';'Дрор Мор';'';'Авнер Шахаф';'«16+» для детей старше 16 лет';'Прочие';'Израиль|Франция';'Кино';'310.0';'221.0';'o'
'2166158';'Коллекция Клинта Иствуда';'Юниверсал Пикчерз, Мальпасо Компани';'1968,1969,1971,1972,1973,1975';'Клинт Иствуд, Дон Сигел, Джон Стёрджес';'Элмор Леонард, Альберт Мальц, Херман Миллер, Эрнест Тайдимен, Род Уайтакер, Джо Хеймс';'';'«18+» запрещено для детей';'Художественный';'США';'Видео';'510.0';'425.0';'e'
